0-3;1-3;2-3;3-4;3-5;3-6;3-7,45160->45182->45167->45176->45180->45159->45174,24876983908271
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45177->45169->45182->45159->45173->45174->45160,22016242772741
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45167->45182->45176->45177->45159->45160,7619979552092
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45182->45179->45162->45160->45173->45159->45180,38589910910
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45166->45167->45182->45177->45160->45180->45174,4422141253618
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45177->45182->45160->45176->45180->45159->45174,189807316501241
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45160->45171->45182->45176->45180->45159->45174,38193190699982
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45160->45178->45177->45176->45180->45159->45174,39152164390943
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45162->45172->45177->45159->45180->45160,472622235959
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45179->45162->45174->45159->45177->45160,10693758981
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45162->45182->45180->45159->45177->45176,507853397966
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45166->45160->45182->45176->45173->45180->45174,98285424693
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45177->45166->45171->45176->45159->45160->45180,5586886237585
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45169->45179->45174->45159->45160->45176,23623123231
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45177->45167->45173->45180->45176->45160->45159,9541315195774
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45177->45178->45162->45176->45159->45160->45180,5159364269688
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45166->45162->45182->45159->45177->45160->45180,4592323374553
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45177->45167->45174->45176->45159->45160,3943868495327
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45173->45167->45178->45174->45176->45159->45160,200775886132
0-3;1-3;2-3;3-4;3-5;3-6;3-7,45169->45179->45171->45160->45174->45159->45176,165343224961
