0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45169->45177->45178->45166->45172->45173->45174,621863256217
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45172->45173->45166->45170->45165->45168->45163,242506882
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45166->45160->45173->45172->45182->45178->45162->45176,71144814854
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45172->45173->45178->45165->45168->45170->45162,11906070116
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45173->45162->45160->45171->45172->45179->45182->45180,2177373902182
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45175->45161->45178->45169->45168->45165->45170->45164,193449614
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45173->45178->45160->45162->45179->45172->45182->45176,321546769972
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45161->45175->45178->45160->45177->45172->45182->45176,166057659209
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45171->45173->45179->45169->45178->45172->45176,27108981006
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45182->45177->45167->45166->45171->45173->45159,34350872245183
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45167->45173->45178->45166->45169->45182->45159,186637925328
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45175->45161->45166->45160->45173->45171->45172->45176,102399077
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45173->45172->45160->45179->45169->45171->45182->45180,1644643698319
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45166->45160->45177->45178->45167->45179->45162->45176,18599469764
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45166->45169->45160->45182->45171->45178->45162->45177,6713234948613
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45173->45172->45160->45171->45182->45179->45169->45159,15368544471918
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45161->45175->45167->45173->45160->45177->45172->45180,3992920157
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45170->45168->45169->45172->45171->45173->45160->45177,3340639176084
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45160->45177->45173->45171->45172->45179->45182->45180,33801739515810
0-2;1-2;2-4;3-4;3-7;5-7;6-7;7-8,45173->45160->45177->45182->45172->45167->45171->45159,807873742318667
