0-1;0-2;0-3;3-4;4-5;5-6,45167->45166->45161->45178->45160->45159,40742999140
0-1;0-2;0-3;3-4;4-5;5-6,45167->45161->45170->45164->45182->45180,31937849774
0-1;0-2;0-3;3-4;4-5;5-6,45159->45176->45160->45177->45173->45180,88133731965
0-1;0-2;0-3;3-4;4-5;5-6,45181->45178->45166->45177->45160->45159,2798603354042
0-1;0-2;0-3;3-4;4-5;5-6,45166->45167->45178->45177->45173->45160,60257170163
0-1;0-2;0-3;3-4;4-5;5-6,45167->45178->45161->45170->45164->45182,110258918490
0-1;0-2;0-3;3-4;4-5;5-6,45166->45181->45161->45165->45169->45180,10780890765
0-1;0-2;0-3;3-4;4-5;5-6,45181->45166->45170->45164->45182->45159,3459021363423
0-1;0-2;0-3;3-4;4-5;5-6,45161->45178->45170->45164->45182->45176,24961089537
0-1;0-2;0-3;3-4;4-5;5-6,45167->45161->45170->45169->45160->45174,4822118757
0-1;0-2;0-3;3-4;4-5;5-6,45167->45181->45165->45168->45164->45182,2819462596134
0-1;0-2;0-3;3-4;4-5;5-6,45166->45181->45161->45167->45160->45173,4424212582
0-1;0-2;0-3;3-4;4-5;5-6,45166->45167->45178->45177->45173->45180,32021549675
0-1;0-2;0-3;3-4;4-5;5-6,45166->45178->45170->45164->45182->45176,33437805853
0-1;0-2;0-3;3-4;4-5;5-6,45166->45181->45161->45170->45179->45180,1679410564
0-1;0-2;0-3;3-4;4-5;5-6,45166->45181->45170->45164->45182->45174,554163092654
0-1;0-2;0-3;3-4;4-5;5-6,45166->45181->45165->45164->45182->45180,777346268068
0-1;0-2;0-3;3-4;4-5;5-6,45181->45166->45170->45162->45160->45176,12253003072
0-1;0-2;0-3;3-4;4-5;5-6,45178->45161->45170->45162->45173->45174,145616598
0-1;0-2;0-3;3-4;4-5;5-6,45181->45170->45166->45160->45177->45159,29778482385
