0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45166->45169->45171->45173->45180->45174->45177->45160,4330518097418
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45169->45179->45160->45180->45159->45177->45176,6449253320856
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45182->45178->45179->45177->45176->45180->45159,2555916065813
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45160->45182->45171->45179->45177->45174->45176->45159,55671071061755
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45177->45167->45162->45179->45176->45160->45180->45174,440538874260
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45182->45177->45178->45179->45176->45160->45180->45174,97924001325565
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45177->45167->45173->45171->45174->45176->45159->45180,22256032630188
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45166->45171->45162->45160->45174->45159->45180,1322000598561
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45182->45171->45178->45160->45174->45159->45180,184063392457727
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45171->45172->45182->45159->45176->45180->45174,15780193270740
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45160->45171->45182->45178->45177->45176->45180->45159,617143311123780
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45178->45182->45177->45173->45180->45174->45160->45159,7273785208905855
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45160->45166->45172->45182->45174->45173->45180->45176,849437300784
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45167->45171->45178->45162->45160->45159->45173->45180,809817716435
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45178->45160->45167->45182->45176->45174->45180->45177,43738092641935
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45177->45178->45167->45160->45176->45174->45159->45173,10872432308481
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45177->45162->45160->45179->45174->45173->45180->45159,422718272591
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45182->45167->45172->45171->45159->45160->45173->45180,19685268391256
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45173->45179->45171->45162->45160->45177->45180->45159,150260416092
0-4;1-4;2-4;3-4;4-5;4-6;4-7;4-8,45177->45182->45167->45166->45159->45176->45174->45160,159693960101916
