0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45172->45162->45174->45180->45177->45159,31478467770
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45160->45171->45182->45174->45159->45177->45176,22174787370243
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45169->45182->45174->45159->45177->45160,6454359842073
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45178->45167->45179->45174->45176->45173->45180,93849892
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45171->45179->45176->45159->45160->45177,95835955645
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45177->45167->45178->45159->45180->45160->45174,32048952160734
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45160->45182->45178->45174->45159->45173->45180,329240257959
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45177->45182->45180->45159->45160->45176,167057681464862
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45165->45168->45170->45163->45164->45169->45177,92970206758
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45177->45171->45179->45159->45180->45160->45176,1477451890708
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45172->45182->45159->45177->45160->45180,30068109201122
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45169->45167->45162->45180->45174->45160->45159,143268409884
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45177->45167->45178->45159->45174->45173->45176,195688885020
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45160->45182->45171->45173->45174->45177->45176,286484321395
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45177->45172->45169->45159->45174->45173->45160,218372476556
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45182->45162->45180->45174->45160->45159,329960685688
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45160->45182->45166->45159->45176->45173->45174,63667322931
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45172->45169->45180->45159->45160->45177,10489705250149
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45173->45169->45171->45174->45180->45160->45159,935819286073
0-3;1-3;2-3;3-4;3-5;3-6;6-7,45166->45182->45169->45177->45159->45160->45174,12146558691542
