0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45159->45173->45172->45182->45160->45177->45171->45180,3570150315412502
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45159->45160->45162->45179->45178->45165->45170->45169,11606559023614
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45161->45178->45160->45177->45172->45171->45182->45174,279797082099333
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45181->45166->45162->45179->45171->45182->45172->45159,3336850131660359
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45180->45173->45169->45168->45165->45178->45179->45160,9174228869
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45166->45178->45182->45172->45160->45177->45171->45176,482754641690570
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45159->45160->45182->45172->45179->45168->45165->45164,343584097091045
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45159->45177->45178->45167->45182->45172->45171->45174,131054243102693328
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45174->45160->45179->45169->45171->45172->45178->45176,36469637980130
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45176->45177->45167->45166->45172->45182->45160->45159,8280554051324900
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45167->45178->45179->45162->45172->45171->45182->45176,2455221017725143
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45177->45160->45171->45182->45167->45166->45173->45159,2010240347805630
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45180->45173->45166->45178->45172->45171->45182->45176,10872983489797
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45176->45160->45178->45167->45172->45171->45182->45159,15912405986460165
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45180->45177->45167->45166->45172->45182->45162->45159,1290039823967906
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45174->45177->45178->45166->45182->45171->45160->45159,14951849818839215
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45160->45173->45182->45172->45179->45168->45165->45163,7594436060098
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45180->45177->45167->45166->45171->45182->45160->45159,20634529524445261
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45180->45160->45169->45168->45165->45166->45179->45174,27336037148
0-1;0-3;2-3;2-5;4-5;4-7;6-7;7-8,45159->45160->45172->45182->45162->45168->45165->45163,258606384703740
