0-1;0-2;0-3;0-4;0-5;5-6,45180->45173->45159->45174->45160->45177,969911615474
0-1;0-2;0-3;0-4;0-5;5-6,45160->45159->45173->45180->45177->45174,1286281885608
0-1;0-2;0-3;0-4;0-5;5-6,45161->45181->45170->45167->45166->45180,3916415664
0-1;0-2;0-3;0-4;0-5;5-6,45181->45166->45178->45167->45165->45169,8553613901023
0-1;0-2;0-3;0-4;0-5;5-6,45176->45177->45159->45180->45160->45174,10091982222905
0-1;0-2;0-3;0-4;0-5;5-6,45178->45181->45166->45161->45170->45164,7975726557
0-1;0-2;0-3;0-4;0-5;5-6,45165->45178->45170->45167->45166->45174,1006779745
0-1;0-2;0-3;0-4;0-5;5-6,45173->45174->45176->45159->45160->45180,167206404069
0-1;0-2;0-3;0-4;0-5;5-6,45181->45178->45167->45165->45166->45176,244728822256
0-1;0-2;0-3;0-4;0-5;5-6,45178->45181->45161->45167->45166->45180,306704673622
0-1;0-2;0-3;0-4;0-5;5-6,45181->45161->45167->45178->45166->45180,306704673622
0-1;0-2;0-3;0-4;0-5;5-6,45181->45166->45161->45167->45178->45174,169162874281
0-1;0-2;0-3;0-4;0-5;5-6,45166->45161->45181->45178->45167->45177,1244500222475
0-1;0-2;0-3;0-4;0-5;5-6,45180->45159->45176->45173->45177->45174,156281396048
0-1;0-2;0-3;0-4;0-5;5-6,45159->45173->45180->45174->45177->45176,145686301561
0-1;0-2;0-3;0-4;0-5;5-6,45159->45176->45180->45174->45173->45177,67108946801
0-1;0-2;0-3;0-4;0-5;5-6,45173->45176->45180->45159->45177->45174,156281396048
0-1;0-2;0-3;0-4;0-5;5-6,45178->45181->45170->45165->45167->45174,6894928265
0-1;0-2;0-3;0-4;0-5;5-6,45178->45161->45167->45170->45166->45176,833242062
0-1;0-2;0-3;0-4;0-5;5-6,45178->45181->45161->45165->45167->45160,122903632975
