0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,4->1->6->2->8->23->14->5,645728
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,8->17->6->22->23->24->9->18,6957472
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,2->17->7->19->25->23->14->20,7938272
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,4->18->24->23->1->2->17->7,3712132
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,17->23->5->2->4->6->18->21,2338430
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,18->9->23->20->22->24->21->25,12902528
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,25->20->17->21->23->2->19->6,15914162
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,23->2->8->21->7->6->18->20,4276527
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,24->17->20->18->8->2->9->7,6951676
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,6->25->19->21->20->2->8->5,8506548
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,21->2->24->16->19->1->5->18,2309241
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,22->18->4->21->2->1->17->23,3819898
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,19->25->7->22->17->24->21->5,2393090
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,25->24->5->20->2->9->8->17,21003518
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,5->18->1->22->7->8->9->11,5995435
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,22->25->8->23->2->14->17->6,15791022
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,2->1->8->25->20->7->5->18,23653471
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,21->9->18->6->8->2->1->22,11503300
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,17->23->20->8->25->6->18->5,42939212
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,3->5->7->11->8->19->18->20,9665
