0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,19->14->6->5->8->25->26->21,766265
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,23->9->1->5->21->8->18->7,599102
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,2->23->20->8->9->19->7->6,11499834
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,2->20->18->5->21->8->24->1,2270644
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,14->23->4->19->8->9->20->2,554656
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,22->21->20->26->17->9->6->11,347676
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,20->8->2->17->18->5->21->9,25423292
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,1->7->6->5->21->17->23->24,1469328
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,1->9->7->2->16->25->26->20,5470209
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,23->14->20->8->25->21->6->22,3753288
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,21->24->6->25->26->9->5->23,3990912
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,24->25->4->8->17->18->21->22,60518342
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,25->18->7->8->2->9->22->19,551679
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,24->22->12->19->21->17->8->23,22800
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,6->5->23->9->8->17->24->22,7263240
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,2->25->7->17->5->18->22->20,11115351
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,2->24->19->17->9->1->21->26,5309617
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,17->25->22->9->3->18->5->21,1531588
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,8->25->22->2->4->17->24->20,188788
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,7->23->25->2->16->3->9->6,781936
