0-1;0-3;2-3;2-5;4-5;4-6;6-7,2->24->22->1->25->8->21,415023989
0-1;0-3;2-3;2-5;4-5;4-6;6-7,2->19->16->1->12->5->8,8443689125
0-1;0-3;2-3;2-5;4-5;4-6;6-7,18->22->24->1->12->3->5,422529
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1->5->21->25->12->3->9,18358053
0-1;0-3;2-3;2-5;4-5;4-6;6-7,23->5->21->25->1->9->11,1857024538
0-1;0-3;2-3;2-5;4-5;4-6;6-7,2->1->25->16->17->14->21,118258051925
0-1;0-3;2-3;2-5;4-5;4-6;6-7,8->25->1->5->21->2->24,376871501
0-1;0-3;2-3;2-5;4-5;4-6;6-7,5->1->25->16->17->14->22,64440516429
0-1;0-3;2-3;2-5;4-5;4-6;6-7,7->1->25->16->17->2->21,73923496801
0-1;0-3;2-3;2-5;4-5;4-6;6-7,24->16->19->1->25->17->2,4014233652487
0-1;0-3;2-3;2-5;4-5;4-6;6-7,22->21->5->25->12->1->20,413473941
0-1;0-3;2-3;2-5;4-5;4-6;6-7,18->1->25->21->5->17->23,2145046887
0-1;0-3;2-3;2-5;4-5;4-6;6-7,5->1->12->19->17->18->22,315092313
0-1;0-3;2-3;2-5;4-5;4-6;6-7,2->21->5->25->1->19->22,2944954638
0-1;0-3;2-3;2-5;4-5;4-6;6-7,16->5->21->19->17->8->7,8004209043
0-1;0-3;2-3;2-5;4-5;4-6;6-7,2->16->17->25->12->1->26,23590212305
0-1;0-3;2-3;2-5;4-5;4-6;6-7,20->1->25->19->16->21->18,821103225900
0-1;0-3;2-3;2-5;4-5;4-6;6-7,5->24->22->1->12->21->17,813011
0-1;0-3;2-3;2-5;4-5;4-6;6-7,8->25->1->24->22->16->3,20486991
0-1;0-3;2-3;2-5;4-5;4-6;6-7,20->25->1->5->21->2->7,439553913
