0-1;0-2;0-3;0-4;0-5;0-6;0-7,6->1->21->2->8->7->23,21076296
0-1;0-2;0-3;0-4;0-5;0-6;0-7,21->7->12->24->8->5->23,70920
0-1;0-2;0-3;0-4;0-5;0-6;0-7,9->25->20->1->5->2->6,43497108
0-1;0-2;0-3;0-4;0-5;0-6;0-7,5->23->8->2->24->19->20,12544174
0-1;0-2;0-3;0-4;0-5;0-6;0-7,3->2->23->8->12->1->20,2141436
0-1;0-2;0-3;0-4;0-5;0-6;0-7,5->1->2->20->18->19->6,138282
0-1;0-2;0-3;0-4;0-5;0-6;0-7,2->14->20->21->1->8->7,8487932
0-1;0-2;0-3;0-4;0-5;0-6;0-7,9->8->2->23->6->20->5,7927392
0-1;0-2;0-3;0-4;0-5;0-6;0-7,3->8->23->17->1->2->21,91569
0-1;0-2;0-3;0-4;0-5;0-6;0-7,7->23->5->6->22->13->1,222201
0-1;0-2;0-3;0-4;0-5;0-6;0-7,23->20->19->8->1->6->2,17409312
0-1;0-2;0-3;0-4;0-5;0-6;0-7,7->1->24->20->2->23->5,76778886
0-1;0-2;0-3;0-4;0-5;0-6;0-7,6->22->1->13->11->23->7,161736
0-1;0-2;0-3;0-4;0-5;0-6;0-7,9->7->22->1->2->5->8,11152332
0-1;0-2;0-3;0-4;0-5;0-6;0-7,8->6->5->20->21->23->7,8593860
0-1;0-2;0-3;0-4;0-5;0-6;0-7,14->19->2->20->22->7->8,6484566
0-1;0-2;0-3;0-4;0-5;0-6;0-7,14->8->25->23->1->19->5,16702928
0-1;0-2;0-3;0-4;0-5;0-6;0-7,18->13->12->7->5->21->20,78460
0-1;0-2;0-3;0-4;0-5;0-6;0-7,18->8->25->21->7->1->17,12171455
0-1;0-2;0-3;0-4;0-5;0-6;0-7,5->22->8->6->16->7->2,3002773
