0-1;0-3;2-3;2-4;4-5;5-6,18->5->21->17->9->2,2592541
0-1;0-3;2-3;2-4;4-5;5-6,24->1->25->17->3->18,7477605
0-1;0-3;2-3;2-4;4-5;5-6,19->25->1->2->21->23,25002194
0-1;0-3;2-3;2-4;4-5;5-6,24->25->1->19->17->8,128609393
0-1;0-3;2-3;2-4;4-5;5-6,2->5->21->8->25->26,81781519
0-1;0-3;2-3;2-4;4-5;5-6,22->21->5->2->16->6,2214219
0-1;0-3;2-3;2-4;4-5;5-6,12->5->21->3->8->22,19434
0-1;0-3;2-3;2-4;4-5;5-6,23->19->16->25->26->18,11196766919
0-1;0-3;2-3;2-4;4-5;5-6,1->24->22->17->9->2,8048043
0-1;0-3;2-3;2-4;4-5;5-6,8->21->5->17->2->20,26117224
0-1;0-3;2-3;2-4;4-5;5-6,1->22->24->9->12->20,5605109
0-1;0-3;2-3;2-4;4-5;5-6,8->5->21->1->26->18,4394916
0-1;0-3;2-3;2-4;4-5;5-6,23->24->22->16->1->21,4078918
0-1;0-3;2-3;2-4;4-5;5-6,7->5->21->8->17->25,45439540
0-1;0-3;2-3;2-4;4-5;5-6,21->19->17->2->16->7,190067189
0-1;0-3;2-3;2-4;4-5;5-6,24->5->21->19->8->25,63366253
0-1;0-3;2-3;2-4;4-5;5-6,20->21->5->17->2->8,26117225
0-1;0-3;2-3;2-4;4-5;5-6,23->1->25->9->5->8,90071785
0-1;0-3;2-3;2-4;4-5;5-6,25->19->17->9->2->24,1114632136
0-1;0-3;2-3;2-4;4-5;5-6,23->1->25->9->12->21,549833084
