0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,26->9->1->25->16->19->24->21,275221093936
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,9->8->25->12->24->22->19->21,104303
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,19->8->24->22->5->21->9->20,1605250
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,17->9->5->21->12->1->24->6,494934779
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,9->2->24->22->16->17->19->14,447402451
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1->26->5->21->24->22->2->25,6230386
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,17->2->5->21->1->25->23->7,848359736
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,21->2->19->17->25->1->22->8,92409830815
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,21->2->24->22->1->25->9->20,97338473
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,26->17->13->2->1->25->7->16,297741
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,19->9->24->22->5->21->11->20,444122
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,14->21->1->12->13->2->5->20,674892
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,17->8->21->5->25->1->18->6,168266530
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,18->5->25->1->19->16->23->17,1228946411958
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,8->5->1->25->19->17->18->9,4955017850
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,17->9->2->13->21->5->27->23,78657
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,2->17->1->25->21->5->23->20,3559413184
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,8->2->5->21->1->25->17->22,613983839
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,17->2->1->25->5->21->23->6,4094798636
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,9->2->21->5->25->1->24->17,1627253689
