0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,17->7->21->20->6->2->14->5,1958328
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,23->10->1->22->18->9->8->2,1155328
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,6->5->23->25->1->21->9->7,11879912
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,20->18->21->25->17->8->9->12,19770560
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,16->7->8->2->17->1->26->21,634053
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,8->14->21->2->16->19->17->1,3646673
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,14->20->24->5->7->8->9->12,9707488
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,19->25->16->6->17->21->5->24,289746
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,1->6->7->9->17->5->8->18,943947
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,6->17->9->23->1->2->25->21,14268660
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,18->24->23->4->22->5->8->1,1137004
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,22->7->21->19->6->5->8->18,526428
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,8->1->17->6->18->25->26->5,1959947
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,24->7->25->1->18->21->2->8,6744529
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,7->1->24->6->21->9->19->20,3793642
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,8->24->5->20->7->2->19->23,5406852
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,20->23->17->2->6->9->8->25,21140276
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,8->7->24->17->9->18->5->22,2514587
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,14->25->7->5->16->19->9->18,1803960
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,21->1->5->17->6->9->8->22,5869276
