0-1;0-2;0-3;0-4;4-5;5-6;6-7,1->23->24->5->9->18->21,20922460
0-1;0-2;0-3;0-4;4-5;5-6;6-7,23->8->24->9->2->14->22,3097266
0-1;0-2;0-3;0-4;4-5;5-6;6-7,6->2->20->25->26->18->5,8603490
0-1;0-2;0-3;0-4;4-5;5-6;6-7,22->18->6->1->26->8->21,1046554
0-1;0-2;0-3;0-4;4-5;5-6;6-7,2->1->24->25->26->8->17,11667686
0-1;0-2;0-3;0-4;4-5;5-6;6-7,23->20->8->5->25->21->2,2123998
0-1;0-2;0-3;0-4;4-5;5-6;6-7,23->24->21->18->5->9->7,2923642
0-1;0-2;0-3;0-4;4-5;5-6;6-7,23->14->5->19->17->9->20,2618684
0-1;0-2;0-3;0-4;4-5;5-6;6-7,20->21->5->12->26->1->22,88808
0-1;0-2;0-3;0-4;4-5;5-6;6-7,24->7->4->19->8->25->22,654726
0-1;0-2;0-3;0-4;4-5;5-6;6-7,20->23->8->18->21->25->26,13071028
0-1;0-2;0-3;0-4;4-5;5-6;6-7,1->25->5->19->18->21->22,47774933
0-1;0-2;0-3;0-4;4-5;5-6;6-7,6->25->7->21->17->2->1,4636214
0-1;0-2;0-3;0-4;4-5;5-6;6-7,23->8->21->5->17->18->20,1104218
0-1;0-2;0-3;0-4;4-5;5-6;6-7,9->24->20->2->19->18->21,11978722
0-1;0-2;0-3;0-4;4-5;5-6;6-7,7->23->21->4->17->9->1,90284
0-1;0-2;0-3;0-4;4-5;5-6;6-7,5->23->24->9->8->25->21,10018582
0-1;0-2;0-3;0-4;4-5;5-6;6-7,19->2->25->21->8->9->5,1285666
0-1;0-2;0-3;0-4;4-5;5-6;6-7,6->24->22->5->8->21->9,667912
0-1;0-2;0-3;0-4;4-5;5-6;6-7,25->2->20->16->9->8->18,5744726
