0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75917->75935->75919->75922->75923->75920->75889->75912,12181457664
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75929->75890->75898->75892->75923->75917->75937->75920,8289726732
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75916->75891->75931->75911->75908->75932->75904->75913,12275854545
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75925->75894->75932->75926->75892->75893->75902->75897,11117221559
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75910->75909->75916->75921->75934->75922->75908->75936,16236182012
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75934->75920->75893->75899->75909->75936->75908->75898,10491646466
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75922->75909->75927->75936->75908->75937->75935->75918,6770744055
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75930->75906->75890->75910->75889->75911->75928->75903,14420130785
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75922->75931->75899->75908->75917->75923->75924->75906,19543357986
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75901->75914->75921->75906->75934->75888->75929->75891,8931867325
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75894->75912->75932->75925->75909->75908->75901->75935,11665621789
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75902->75913->75930->75925->75932->75928->75919->75901,14655217952
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75925->75933->75923->75934->75919->75891->75936->75889,7739351487
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75924->75900->75934->75890->75927->75895->75904->75935,10622822839
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75925->75905->75921->75907->75912->75922->75930->75919,16491306310
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75888->75910->75893->75913->75902->75929->75896->75914,11303525618
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75916->75904->75922->75927->75906->75928->75924->75918,13568363579
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75898->75907->75932->75904->75914->75892->75915->75919,14747538466
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75899->75902->75933->75894->75893->75916->75919->75892,19428385373
0-1;0-2;0-3;0-4;0-5;0-6;6-7;7-8,75906->75932->75923->75888->75902->75925->75912->75924,17043669055
