0-1;0-2;0-3;3-4;4-5;5-6,75901->75889->75910->75893->75930->75918,1032813
0-1;0-2;0-3;3-4;4-5;5-6,75929->75930->75907->75889->75925->75924,1302379
0-1;0-2;0-3;3-4;4-5;5-6,75924->75903->75894->75920->75931->75932,886016
0-1;0-2;0-3;3-4;4-5;5-6,75914->75898->75934->75896->75925->75902,1044086
0-1;0-2;0-3;3-4;4-5;5-6,75916->75905->75935->75914->75934->75898,1119390
0-1;0-2;0-3;3-4;4-5;5-6,75910->75935->75919->75933->75911->75894,1037024
0-1;0-2;0-3;3-4;4-5;5-6,75915->75910->75892->75912->75921->75917,788323
0-1;0-2;0-3;3-4;4-5;5-6,75892->75921->75919->75918->75930->75929,1127125
0-1;0-2;0-3;3-4;4-5;5-6,75935->75936->75920->75924->75893->75902,1036932
0-1;0-2;0-3;3-4;4-5;5-6,75925->75934->75899->75910->75922->75917,1145335
0-1;0-2;0-3;3-4;4-5;5-6,75932->75930->75921->75896->75907->75890,1178341
0-1;0-2;0-3;3-4;4-5;5-6,75928->75934->75905->75921->75898->75903,926109
0-1;0-2;0-3;3-4;4-5;5-6,75906->75924->75922->75913->75902->75891,1070929
0-1;0-2;0-3;3-4;4-5;5-6,75914->75895->75916->75894->75927->75912,1045652
0-1;0-2;0-3;3-4;4-5;5-6,75919->75937->75916->75899->75930->75921,1417569
0-1;0-2;0-3;3-4;4-5;5-6,75905->75930->75910->75908->75901->75911,910438
0-1;0-2;0-3;3-4;4-5;5-6,75918->75930->75911->75900->75905->75901,851702
0-1;0-2;0-3;3-4;4-5;5-6,75934->75901->75912->75905->75937->75908,894891
0-1;0-2;0-3;3-4;4-5;5-6,75895->75916->75925->75912->75910->75904,946012
0-1;0-2;0-3;3-4;4-5;5-6,75908->75930->75925->75901->75906->75922,1139106
