0-1;0-2;0-3;0-4;0-5;0-6;6-7,75905->75895->75908->75925->75901->75934->75936,3473967949
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75927->75891->75929->75912->75917->75905->75894,4935338725
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75924->75922->75893->75894->75890->75903->75917,3402153929
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75917->75934->75911->75894->75902->75918->75901,4980044809
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75898->75930->75925->75909->75916->75927->75906,5261791865
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75890->75920->75937->75899->75929->75925->75896,6072925698
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75920->75916->75921->75892->75909->75934->75904,2995418226
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75914->75895->75924->75908->75892->75902->75931,6117717716
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75924->75926->75903->75921->75935->75898->75923,5133824212
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75904->75936->75910->75917->75896->75902->75934,9119803641
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75905->75919->75936->75927->75896->75925->75892,4398225891
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75890->75895->75932->75936->75889->75912->75902,4723143133
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75901->75905->75923->75893->75928->75921->75891,6902396900
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75901->75898->75920->75926->75890->75933->75894,4460845910
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75932->75888->75915->75928->75906->75895->75899,5787628435
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75923->75901->75896->75927->75931->75904->75932,5970837529
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75909->75928->75910->75917->75923->75895->75901,6071401956
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75890->75910->75900->75895->75917->75914->75893,5611903236
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75900->75909->75914->75923->75888->75892->75925,3417311708
0-1;0-2;0-3;0-4;0-5;0-6;6-7,75904->75921->75907->75903->75889->75897->75902,4138326394
