0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75933->75917->75892->75916->75903->75915->75898->75894,81074108
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75929->75934->75890->75916->75924->75928->75889->75893,83007516
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75916->75899->75898->75891->75936->75902->75935->75894,119432403
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75919->75906->75920->75922->75892->75929->75926->75923,98143284
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75894->75900->75933->75908->75888->75926->75902->75889,93421676
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75892->75907->75919->75901->75927->75911->75920->75929,180238521
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75934->75929->75915->75926->75917->75909->75890->75918,68835420
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75930->75917->75928->75921->75897->75927->75895->75912,92558932
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75907->75895->75915->75930->75935->75934->75924->75919,85102193
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75888->75901->75929->75890->75919->75918->75934->75915,106464699
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75913->75929->75894->75926->75901->75890->75908->75936,111282499
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75910->75900->75937->75906->75936->75924->75927->75890,77408809
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75920->75905->75906->75925->75895->75898->75897->75907,132290065
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75905->75894->75929->75914->75920->75903->75928->75923,69333683
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75930->75931->75901->75896->75925->75905->75889->75907,63763551
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75894->75893->75895->75919->75931->75928->75926->75901,72768595
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75924->75893->75897->75922->75904->75910->75926->75913,123470607
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75891->75904->75902->75917->75911->75913->75929->75921,89555997
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75888->75909->75930->75929->75934->75913->75936->75906,133392382
0-1;0-2;0-3;0-4;4-5;5-6;6-7;6-8,75896->75937->75920->75899->75926->75911->75933->75892,79640150
