0-1;0-3;2-3;2-4;4-5;5-6,75915->75901->75934->75926->75928->75933,430535
0-1;0-3;2-3;2-4;4-5;5-6,75892->75934->75936->75911->75937->75893,458556
0-1;0-3;2-3;2-4;4-5;5-6,75909->75893->75925->75930->75892->75890,451156
0-1;0-3;2-3;2-4;4-5;5-6,75893->75894->75925->75903->75930->75923,508794
0-1;0-3;2-3;2-4;4-5;5-6,75895->75921->75906->75891->75920->75936,450283
0-1;0-3;2-3;2-4;4-5;5-6,75896->75893->75888->75926->75930->75936,467484
0-1;0-3;2-3;2-4;4-5;5-6,75901->75903->75923->75908->75904->75895,426408
0-1;0-3;2-3;2-4;4-5;5-6,75906->75909->75905->75918->75932->75910,444635
0-1;0-3;2-3;2-4;4-5;5-6,75935->75932->75908->75927->75900->75910,458599
0-1;0-3;2-3;2-4;4-5;5-6,75917->75889->75925->75913->75904->75900,469666
0-1;0-3;2-3;2-4;4-5;5-6,75931->75927->75895->75904->75894->75898,458862
0-1;0-3;2-3;2-4;4-5;5-6,75909->75908->75912->75933->75925->75923,450040
0-1;0-3;2-3;2-4;4-5;5-6,75927->75913->75896->75919->75931->75892,493755
0-1;0-3;2-3;2-4;4-5;5-6,75905->75895->75906->75917->75916->75908,444876
0-1;0-3;2-3;2-4;4-5;5-6,75917->75894->75908->75924->75898->75936,433445
0-1;0-3;2-3;2-4;4-5;5-6,75922->75937->75908->75931->75936->75905,422012
0-1;0-3;2-3;2-4;4-5;5-6,75906->75905->75914->75927->75932->75903,474743
0-1;0-3;2-3;2-4;4-5;5-6,75935->75898->75900->75908->75930->75911,480748
0-1;0-3;2-3;2-4;4-5;5-6,75934->75926->75916->75929->75918->75903,470672
0-1;0-3;2-3;2-4;4-5;5-6,75921->75891->75917->75922->75898->75910,478485
