0-1;0-2;0-3;0-4;4-5;5-6;5-7,75902->75931->75891->75918->75908->75896->75928,48664668
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75888->75923->75899->75930->75893->75920->75889,129064474
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75925->75904->75932->75927->75905->75919->75926,50892633
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75929->75909->75893->75908->75911->75910->75915,67275515
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75911->75921->75930->75900->75906->75889->75918,69720153
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75928->75909->75922->75893->75896->75936->75924,39722406
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75937->75927->75909->75914->75928->75896->75899,46159195
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75903->75900->75934->75929->75930->75897->75917,107354573
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75930->75924->75937->75900->75913->75911->75888,191832590
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75928->75888->75912->75902->75925->75911->75905,48872735
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75900->75907->75925->75904->75919->75916->75917,45974864
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75902->75927->75933->75890->75903->75930->75904,36675586
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75897->75918->75919->75899->75902->75922->75901,103593949
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75921->75933->75923->75914->75907->75917->75909,164980727
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75904->75906->75894->75916->75931->75912->75897,47838116
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75935->75920->75934->75905->75930->75909->75923,74218818
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75919->75936->75900->75907->75920->75934->75896,53301802
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75890->75931->75918->75921->75905->75919->75929,44824661
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75905->75908->75906->75901->75913->75919->75934,52038407
0-1;0-2;0-3;0-4;4-5;5-6;5-7,75898->75918->75921->75911->75917->75893->75928,120647921
