0-1;0-2;0-3;0-4;4-5;5-6;6-7,75902->75894->75936->75903->75892->75895->75888,25193228
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75920->75925->75894->75888->75918->75921->75910,18089311
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75910->75895->75888->75934->75924->75904->75921,12861170
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75914->75927->75908->75904->75935->75922->75900,23459635
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75917->75911->75888->75922->75903->75916->75889,29795030
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75918->75931->75902->75926->75898->75907->75897,32232129
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75921->75932->75894->75905->75913->75901->75898,27730324
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75894->75908->75927->75926->75923->75921->75933,18590764
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75890->75928->75919->75888->75929->75906->75910,21486001
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75933->75898->75911->75901->75935->75920->75936,21640831
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75905->75931->75915->75933->75913->75889->75934,20882869
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75911->75904->75922->75923->75920->75931->75910,19438229
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75903->75912->75911->75908->75929->75922->75906,28718820
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75937->75926->75913->75927->75922->75921->75898,13042694
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75918->75926->75925->75923->75910->75891->75920,29811138
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75920->75890->75897->75909->75928->75922->75916,18927857
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75924->75905->75892->75933->75891->75912->75895,19944629
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75923->75928->75898->75907->75916->75901->75912,28985538
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75908->75935->75927->75919->75905->75922->75902,19784065
0-1;0-2;0-3;0-4;4-5;5-6;6-7,75894->75899->75910->75907->75929->75926->75921,33189029
