0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75930->75936->75900->75934->75931->75911->75898->75923,19510543
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75913->75930->75936->75896->75904->75914->75897->75909,11948908
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75906->75910->75922->75909->75919->75897->75933->75902,13106926
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75890->75897->75916->75904->75892->75934->75900->75936,11048865
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75901->75892->75895->75897->75925->75922->75900->75905,16614872
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75906->75893->75913->75907->75932->75914->75888->75916,12971351
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75924->75890->75906->75913->75897->75889->75920->75932,15268526
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75903->75912->75919->75936->75931->75924->75911->75901,13457972
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75898->75909->75925->75932->75910->75916->75913->75889,11905070
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75934->75911->75925->75915->75895->75906->75909->75888,13143858
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75911->75907->75920->75891->75927->75903->75917->75906,20262257
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75900->75933->75897->75914->75909->75906->75925->75903,14937784
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75897->75935->75917->75891->75902->75918->75931->75928,13896633
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75928->75911->75931->75934->75907->75891->75905->75904,11991646
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75930->75927->75916->75910->75917->75891->75934->75918,11223001
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75909->75897->75931->75906->75936->75911->75896->75924,16645263
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75910->75912->75936->75911->75908->75929->75905->75899,18435663
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75890->75909->75932->75892->75915->75931->75922->75919,15540159
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75894->75909->75922->75905->75923->75935->75889->75936,13484346
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,75901->75888->75895->75916->75920->75928->75927->75906,14738837
