0-1;0-2;0-3;3-4;4-5;4-6,1052643->1052629->1052651->1052642->1052600->1052656,6269577
0-1;0-2;0-3;3-4;4-5;4-6,1052637->1052640->1052638->1052586->1052656->1052600,5333
0-1;0-2;0-3;3-4;4-5;4-6,1052642->1052648->1052652->1052608->1052629->1052645,23628
0-1;0-2;0-3;3-4;4-5;4-6,1052645->1052643->1052651->1052655->1052574->1052624,4029006
0-1;0-2;0-3;3-4;4-5;4-6,1052637->1052640->1052638->1052644->1052651->1052584,185030415
0-1;0-2;0-3;3-4;4-5;4-6,1052576->1052574->1052573->1052591->1052584->1052643,6560
0-1;0-2;0-3;3-4;4-5;4-6,1052640->1052637->1052638->1052644->1052653->1052650,123682
0-1;0-2;0-3;3-4;4-5;4-6,1052637->1052640->1052638->1052651->1052646->1052650,1323830
0-1;0-2;0-3;3-4;4-5;4-6,1052646->1052629->1052652->1052595->1052640->1052637,177863
0-1;0-2;0-3;3-4;4-5;4-6,1052637->1052639->1052638->1052651->1052648->1052650,705905
0-1;0-2;0-3;3-4;4-5;4-6,1052575->1052580->1052573->1052602->1052650->1052629,1811
0-1;0-2;0-3;3-4;4-5;4-6,1052586->1052643->1052651->1052642->1052657->1052656,342952
0-1;0-2;0-3;3-4;4-5;4-6,1052651->1052629->1052644->1052652->1052581->1052584,369741680
0-1;0-2;0-3;3-4;4-5;4-6,1052642->1052629->1052655->1052624->1052584->1052582,224886
0-1;0-2;0-3;3-4;4-5;4-6,1052628->1052625->1052627->1052573->1052586->1052581,60537
0-1;0-2;0-3;3-4;4-5;4-6,1052640->1052637->1052638->1052651->1052650->1052629,2960319
0-1;0-2;0-3;3-4;4-5;4-6,1052651->1052629->1052644->1052642->1052657->1052656,204082275
0-1;0-2;0-3;3-4;4-5;4-6,1052584->1052643->1052651->1052586->1052600->1052657,246512
0-1;0-2;0-3;3-4;4-5;4-6,1052637->1052640->1052638->1052651->1052655->1052629,6366696
0-1;0-2;0-3;3-4;4-5;4-6,1052623->1052574->1052624->1052608->1052643->1052650,20564
