0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052648->1052654->1052584->1052643->1052644->1052629->1052646->1052572,135553
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052651->1052649->1052644->1052584->1052629->1052647->1052646->1052572,8031258
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052654->1052645->1052644->1052649->1052629->1052648->1052646->1052572,53194
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052646->1052642->1052654->1052645->1052643->1052648->1052644->1052629,108252
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052652->1052650->1052643->1052629->1052584->1052649->1052646->1052572,31520
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052586->1052648->1052584->1052643->1052642->1052651->1052644->1052629,5776852
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052644->1052652->1052646->1052651->1052649->1052645->1052586->1052656,1207787
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052584->1052629->1052651->1052644->1052649->1052643->1052652->1052582,116223153
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052650->1052629->1052644->1052643->1052652->1052647->1052651->1052584,21809607
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052629->1052645->1052643->1052642->1052648->1052644->1052646->1052572,536259
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052648->1052584->1052651->1052646->1052645->1052629->1052642->1052657,868258
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052648->1052584->1052649->1052652->1052645->1052651->1052644->1052629,34775537
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052650->1052629->1052584->1052644->1052652->1052653->1052655->1052574,209448
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052584->1052651->1052629->1052654->1052649->1052646->1052644->1052650,6137050
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052584->1052651->1052647->1052643->1052629->1052644->1052655->1052624,46352099
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052648->1052584->1052650->1052629->1052643->1052644->1052646->1052572,465365
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052647->1052584->1052650->1052643->1052644->1052646->1052642->1052656,325661
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052643->1052647->1052584->1052648->1052655->1052629->1052652->1052590,5934
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052648->1052584->1052629->1052643->1052651->1052644->1052646->1052572,30430718
0-1;0-2;0-3;0-4;0-5;0-6;0-7;7-8,1052649->1052642->1052584->1052650->1052645->1052647->1052651->1052646,259336
