0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052587->1052585->1052633->1052628->1052651->1052644->1052643,4066218845
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052646->1052650->1052621->1052611->1052605->1052586->1052657,37117
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052623->1052624->1052573->1052576->1052637->1052638->1052643,2287628536
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052638->1052637->1052574->1052624->1052652->1052644->1052645,264744986244
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052573->1052576->1052605->1052604->1052641->1052638->1052650,18262925
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052639->1052637->1052576->1052574->1052588->1052586->1052656,23711447
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052575->1052574->1052641->1052638->1052651->1052642->1052600,47096475
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052578->1052574->1052594->1052593->1052644->1052586->1052656,2382765
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052643->1052644->1052651->1052650->1052649->1052655->1052624,6087057969
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052637->1052638->1052644->1052646->1052613->1052586->1052657,4602439
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052624->1052623->1052603->1052618->1052641->1052638->1052643,7925
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052574->1052624->1052573->1052576->1052633->1052628->1052655,13873777
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052574->1052624->1052573->1052576->1052592->1052581->1052584,1443432
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052640->1052638->1052644->1052642->1052586->1052651->1052655,182731291
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052573->1052574->1052612->1052611->1052596->1052595->1052640,22656381
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052624->1052574->1052641->1052637->1052594->1052581->1052584,2472404
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052575->1052573->1052624->1052574->1052594->1052581->1052587,1828532
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052638->1052637->1052612->1052610->1052651->1052646->1052572,922318
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052638->1052637->1052592->1052591->1052644->1052652->1052581,602300110
0-1;0-3;2-3;2-5;4-5;4-6;6-7,1052624->1052574->1052641->1052637->1052611->1052613->1052572,35618963
