0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052644->1052649->1052621->1052612->1052574->1052573->1052579,23348594
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052647->1052642->1052586->1052581->1052582,483756743
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052624->1052595->1052637->1052588->1052596->1052604->1052607->1052581,218502
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052578->1052576->1052641->1052637->1052640,3488664217
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052595->1052638->1052649->1052621->1052586->1052642->1052644->1052650,4555556
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052578->1052576->1052605->1052586->1052602,4808768787
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052578->1052573->1052652->1052629->1052645,1966813977
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052573->1052595->1052638->1052644->1052646->1052613->1052584->1052581,166992354
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052644->1052655->1052624->1052573->1052576->1052585->1052597->1052589,226552222
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052624->1052595->1052637->1052605->1052585->1052592->1052584->1052591,8903342
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052651->1052647->1052578->1052576->1052604->1052602->1052582,8610716808
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052647->1052652->1052573->1052574->1052576,420309842
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052624->1052595->1052638->1052651->1052649->1052621->1052610->1052586,905047
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052644->1052650->1052649->1052646->1052613->1052610->1052621,208826071
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052651->1052650->1052649->1052646->1052613->1052612->1052581,2630935706
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052578->1052576->1052611->1052614->1052582,30369970033
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052652->1052595->1052638->1052651->1052650->1052621->1052590->1052584,1582885
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052651->1052646->1052613->1052612->1052641->1052640->1052637,207705873
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052638->1052646->1052572->1052578->1052573->1052652->1052643->1052650,2534006716
0-1;1-2;2-4;3-4;3-6;5-6;5-7;5-8,1052624->1052595->1052638->1052651->1052650->1052621->1052590->1052584,2129352
