0-1;0-2;0-3;0-4;0-5;5-6,1052575->1052576->1052580->1052579->1052573->1052584,6990
0-1;0-2;0-3;0-4;0-5;5-6,1052652->1052646->1052649->1052648->1052644->1052645,315001
0-1;0-2;0-3;0-4;0-5;5-6,1052579->1052575->1052578->1052576->1052573->1052587,430083
0-1;0-2;0-3;0-4;0-5;5-6,1052645->1052649->1052584->1052629->1052646->1052572,16836
0-1;0-2;0-3;0-4;0-5;5-6,1052649->1052646->1052651->1052643->1052642->1052656,2004523
0-1;0-2;0-3;0-4;0-5;5-6,1052645->1052651->1052648->1052644->1052642->1052657,68766558
0-1;0-2;0-3;0-4;0-5;5-6,1052647->1052648->1052650->1052584->1052651->1052644,11280355
0-1;0-2;0-3;0-4;0-5;5-6,1052583->1052582->1052603->1052587->1052602->1052644,111872
0-1;0-2;0-3;0-4;0-5;5-6,1052576->1052575->1052578->1052574->1052573->1052603,8317
0-1;0-2;0-3;0-4;0-5;5-6,1052629->1052584->1052644->1052643->1052651->1052649,103545944
0-1;0-2;0-3;0-4;0-5;5-6,1052629->1052649->1052654->1052643->1052644->1052584,500323
0-1;0-2;0-3;0-4;0-5;5-6,1052575->1052576->1052579->1052577->1052573->1052604,193
0-1;0-2;0-3;0-4;0-5;5-6,1052584->1052652->1052650->1052649->1052586->1052656,3983
0-1;0-2;0-3;0-4;0-5;5-6,1052650->1052648->1052649->1052645->1052646->1052572,8388
0-1;0-2;0-3;0-4;0-5;5-6,1052649->1052643->1052645->1052652->1052644->1052642,2396240
0-1;0-2;0-3;0-4;0-5;5-6,1052574->1052575->1052577->1052579->1052573->1052582,14812
0-1;0-2;0-3;0-4;0-5;5-6,1052575->1052578->1052574->1052579->1052573->1052581,172452
0-1;0-2;0-3;0-4;0-5;5-6,1052646->1052649->1052629->1052643->1052655->1052624,38431
0-1;0-2;0-3;0-4;0-5;5-6,1052629->1052651->1052652->1052649->1052642->1052656,5049726
0-1;0-2;0-3;0-4;0-5;5-6,1052643->1052651->1052645->1052629->1052646->1052572,989946
