0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052645->1052646->1052584->1052642->1052648->1052644->1052629,592484
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052584->1052588->1052589->1052611->1052610->1052595->1052639,12
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052644->1052645->1052629->1052652->1052643->1052655->1052574,3029015
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052646->1052629->1052584->1052643->1052649->1052644->1052651,41656357
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052644->1052584->1052645->1052643->1052648->1052646->1052572,441119
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052581->1052582->1052583->1052590->1052585->1052593->1052644,5591
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052648->1052655->1052646->1052651->1052645->1052652->1052581,2318596
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052645->1052643->1052650->1052647->1052648->1052655->1052624,6305
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052648->1052646->1052629->1052644->1052645->1052651->1052649,11357968
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052647->1052584->1052648->1052644->1052650->1052655->1052623,125190
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052645->1052648->1052651->1052644->1052649->1052655->1052624,48494901
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052645->1052629->1052649->1052651->1052643->1052652->1052584,1948101
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052584->1052644->1052645->1052651->1052648->1052646->1052572,19976938
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052629->1052584->1052653->1052650->1052649->1052644->1052645,66827
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052643->1052649->1052651->1052629->1052584->1052644->1052655,245939268
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052644->1052649->1052650->1052642->1052629->1052651->1052655,216165747
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052643->1052644->1052652->1052584->1052651->1052646->1052572,74797310
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052642->1052644->1052643->1052584->1052646->1052651->1052647,20226689
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052584->1052649->1052644->1052648->1052651->1052646->1052572,23542738
0-1;0-2;0-3;0-4;0-5;0-6;6-7,1052643->1052650->1052644->1052649->1052655->1052646->1052572,1422761
