0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052640->1052637->1052576->1052574->1052641->1052638->1052651->1052629,278380738373
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052575->1052576->1052637->1052638->1052644->1052651->1052652->1052585,313978793325
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052574->1052624->1052573->1052576->1052637->1052638->1052644->1052629,226887233843
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052624->1052574->1052612->1052621->1052649->1052652->1052581->1052584,5080839
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052640->1052638->1052651->1052649->1052650->1052644->1052586->1052600,206014160
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052576->1052574->1052641->1052637->1052618->1052602->1052646->1052572,1626277
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052638->1052637->1052604->1052602->1052651->1052655->1052624->1052587,19334303
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052575->1052574->1052612->1052585->1052618->1052595->1052638->1052584,1766724
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052624->1052574->1052592->1052591->1052651->1052644->1052642->1052657,233408425
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052624->1052574->1052641->1052637->1052594->1052593->1052651->1052629,75524547
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052575->1052574->1052612->1052611->1052576->1052573->1052581->1052587,4031394233
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052574->1052576->1052633->1052628->1052651->1052652->1052581->1052587,801463408
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052624->1052574->1052612->1052611->1052596->1052602->1052644->1052652,494685730
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052640->1052637->1052611->1052621->1052650->1052652->1052581->1052587,1074784489
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052623->1052574->1052641->1052638->1052651->1052644->1052586->1052656,24105452
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052629->1052644->1052651->1052649->1052650->1052652->1052595->1052640,17797660143
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052624->1052574->1052612->1052611->1052641->1052638->1052646->1052572,163157
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052576->1052574->1052604->1052605->1052641->1052638->1052646->1052572,51151
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052574->1052576->1052611->1052621->1052650->1052652->1052593->1052644,232240896
0-1;0-3;2-3;2-5;4-5;4-6;6-7;7-8,1052638->1052637->1052632->1052633->1052576->1052573->1052581->1052587,112793802385
